Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
509 (s);10.28;4.51;42.49;161.43;354.21;2032.12;20.35;46.24;29.86;12.55;24.39;36.37;19.34;46.98;
514 (s);10.28;4.51;42.21;160.08;414.47;2032.24;20.35;46.25;29.85;12.55;24.38;36.37;19.34;46.85;
519 (s);10.28;4.51;42.48;162.70;415.28;2032.19;20.35;46.26;29.84;12.57;24.38;36.37;19.34;46.48;
524 (s);10.28;4.51;42.48;159.61;417.87;2032.28;20.35;46.28;29.87;12.56;24.38;36.37;19.35;46.05;
529 (s);10.28;4.51;42.47;161.79;380.91;2032.19;20.36;46.30;29.86;12.55;24.39;36.37;19.35;45.93;
534 (s);10.28;4.51;42.49;161.33;344.30;2032.13;20.36;46.31;29.84;12.55;24.42;36.37;19.34;45.79;
539 (s);10.28;4.51;42.49;165.03;278.38;2032.40;20.36;46.33;29.83;12.55;24.43;36.37;19.35;46.28;
544 (s);10.28;4.51;42.46;161.92;311.61;2032.33;20.35;46.35;29.80;12.55;24.43;36.37;19.35;46.18;
549 (s);10.28;4.51;42.48;163.44;394.29;2032.26;20.35;46.37;29.81;12.55;24.42;36.36;19.35;46.72;
554 (s);10.28;4.51;42.50;160.94;417.81;2032.27;20.34;46.40;29.79;12.54;24.40;36.36;19.36;46.71;
560 (s);10.28;4.51;42.48;160.93;418.18;2032.27;20.34;46.44;29.78;12.53;24.40;36.36;19.36;46.87;
565 (s);10.28;4.51;42.49;160.81;416.40;2032.37;20.35;46.47;29.77;12.55;24.40;36.36;19.36;47.07;
570 (s);10.28;4.51;42.47;163.11;365.99;2032.25;20.35;46.48;29.76;12.54;24.40;36.37;19.36;46.90;
575 (s);10.28;4.51;42.49;161.01;312.77;2032.37;20.36;46.49;29.75;12.56;24.40;36.37;19.36;46.94;
580 (s);10.28;4.51;42.47;163.10;297.78;2032.39;20.36;46.51;29.72;12.55;24.41;36.38;19.36;46.56;
585 (s);10.28;4.51;42.48;161.79;312.51;2032.39;20.36;46.52;29.71;12.54;24.40;36.38;19.35;46.07;
590 (s);10.28;4.51;42.47;160.68;409.78;2032.39;20.37;46.54;29.70;12.55;24.40;36.38;19.35;46.09;
595 (s);10.29;4.51;42.48;158.54;414.34;2032.45;20.37;46.55;29.69;12.53;24.40;36.38;19.35;45.93;
600 (s);10.29;4.51;42.47;162.40;420.48;2032.18;20.37;46.57;29.71;12.54;24.39;36.37;19.35;46.27;
605 (s);10.28;4.51;42.47;162.10;416.07;2032.31;20.37;46.57;29.71;12.55;24.39;36.38;19.36;46.61;
610 (s);10.28;4.51;42.48;160.45;312.61;2032.40;20.37;46.57;29.69;12.53;24.39;36.38;19.37;46.81;
615 (s);10.28;4.51;42.48;162.28;301.67;2032.42;20.37;46.59;29.68;12.54;24.39;36.38;19.36;46.86;
620 (s);10.29;4.51;42.49;162.68;299.57;2032.38;20.37;46.62;29.69;12.53;24.39;36.38;19.37;46.99;
625 (s);10.29;4.51;42.48;164.17;376.42;2032.24;20.37;46.64;29.69;12.52;24.38;36.38;19.36;46.97;
630 (s);10.29;4.51;42.47;161.21;417.08;2032.28;20.36;46.68;29.67;12.54;24.37;36.37;19.36;47.02;
635 (s);10.29;4.51;42.48;163.09;420.97;2032.25;20.36;46.71;29.67;12.52;24.36;36.37;19.37;46.88;
640 (s);10.29;4.51;42.49;158.90;413.00;2032.16;20.36;46.73;29.68;12.54;24.36;36.37;19.37;47.11;
645 (s);10.29;4.51;42.49;162.05;311.04;2032.38;20.36;46.73;29.67;12.52;24.36;36.37;19.37;47.02;
650 (s);10.29;4.51;42.46;161.84;310.36;2032.26;20.37;46.74;29.65;12.52;24.36;36.37;19.37;46.92;
655 (s);10.28;4.51;42.48;163.43;312.50;2032.41;20.37;46.75;29.63;12.52;24.36;36.37;19.37;47.06;
660 (s);10.29;4.51;42.47;161.35;416.76;2032.29;20.37;46.77;29.64;12.51;24.37;36.37;19.37;47.11;
665 (s);10.29;4.51;42.48;161.03;418.91;2032.35;20.38;46.80;29.64;12.53;24.37;36.37;19.36;47.05;
670 (s);10.29;4.51;42.46;163.15;416.28;2032.36;20.38;46.81;29.62;12.52;24.38;36.37;19.35;46.84;
675 (s);10.29;4.51;42.47;162.21;378.10;2032.27;20.38;46.81;29.61;12.52;24.39;36.36;19.35;46.86;
