Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
452 (s);10.05;3.86;59.70;255.84;299.25;3725.21;16.01;58.50;25.75;7.87;22.04;33.57;15.52;83.92;
457 (s);10.06;3.86;59.71;254.87;302.42;3725.10;16.01;58.52;25.76;7.85;22.06;33.57;15.51;83.93;
462 (s);10.06;3.85;59.71;255.50;378.27;3725.65;16.01;58.54;25.77;7.85;22.06;33.57;15.52;84.07;
467 (s);10.06;3.86;59.70;254.46;328.33;3725.18;16.00;58.54;25.76;7.86;22.05;33.58;15.53;84.16;
472 (s);10.06;3.86;59.69;255.79;360.26;3725.01;16.00;58.54;25.76;7.87;22.05;33.58;15.53;84.06;
477 (s);10.06;3.86;59.72;254.97;382.39;3725.78;16.00;58.54;25.75;7.86;22.04;33.58;15.53;83.94;
482 (s);10.06;3.86;59.68;255.01;289.53;3725.78;16.01;58.54;25.76;7.87;22.04;33.59;15.53;84.14;
487 (s);10.06;3.86;59.69;254.14;266.54;3725.51;16.00;58.57;25.76;7.88;22.04;33.59;15.53;84.08;
492 (s);10.06;3.86;59.71;256.96;352.81;3725.26;15.98;58.59;25.76;7.88;22.06;33.60;15.52;83.94;
497 (s);10.06;3.86;59.71;254.51;361.65;3725.46;15.97;58.59;25.75;7.88;22.07;33.60;15.51;83.99;
502 (s);10.07;3.86;59.70;253.50;308.20;3725.93;15.96;58.59;25.74;7.88;22.07;33.60;15.51;84.01;
507 (s);10.07;3.86;59.69;255.76;319.55;3725.52;15.95;58.59;25.76;7.90;22.06;33.60;15.52;84.06;
512 (s);10.07;3.86;59.70;255.98;315.20;3725.43;15.95;58.60;25.77;7.87;22.05;33.61;15.52;84.12;
517 (s);10.07;3.86;59.70;256.36;279.66;3725.70;15.94;58.59;25.76;7.88;22.06;33.62;15.53;83.93;
