Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
639 (s);5.90;4.63;18.12;479.44;334.56;3358.43;13.32;25.59;10.74;13.36;17.38;17.86;13.08;0.10;
649 (s);6.51;3.81;18.12;503.63;441.99;3369.16;12.48;25.09;10.71;7.48;17.45;18.58;12.94;38.97;
659 (s);6.70;3.60;18.13;608.74;584.50;3369.31;10.71;25.19;10.82;5.87;17.52;19.91;13.24;40.12;
669 (s);6.82;3.60;18.13;607.06;637.25;3551.94;10.70;25.71;11.15;5.84;17.50;20.52;13.26;40.26;
679 (s);6.99;3.59;18.13;610.72;644.23;3473.67;10.95;26.22;11.41;5.77;17.51;20.97;13.20;66.14;
689 (s);7.11;3.54;18.11;610.16;632.03;3482.48;10.97;26.99;11.72;5.38;17.53;21.61;12.77;69.50;
700 (s);7.20;3.51;21.56;611.52;638.37;3521.05;10.95;27.58;12.79;5.08;17.56;22.00;12.43;69.55;
710 (s);7.26;3.47;27.62;610.99;614.51;3514.33;10.94;28.07;15.48;4.81;17.59;22.34;12.20;69.80;
720 (s);7.30;3.47;29.34;609.35;595.29;3454.69;10.91;28.42;16.95;4.76;17.60;22.55;12.05;66.37;
730 (s);7.34;3.45;29.33;609.50;595.76;3457.35;10.90;28.74;17.88;4.66;17.59;22.71;11.90;66.97;
740 (s);7.37;3.44;29.34;610.80;595.73;3506.76;10.90;28.92;18.32;4.58;17.58;22.84;11.82;66.69;
