Time (s);HP (abs.bar);LP (abs.bar);Q1 (ml/mn);Q2 (ml/mn);Q3 (ml/mn);N (rpm);T1 (°C);T2 (°C);T3 (°C);T4 (°C);T5 (°C);T6 (°C);T7 (°C);P (Watt);
917 (s);8.56;3.73;50.99;501.54;507.41;2899.86;13.35;49.80;21.56;6.91;21.00;28.20;13.22;58.68;
927 (s);8.56;3.73;51.00;504.67;511.55;2899.85;13.37;49.82;21.59;6.90;20.96;28.20;13.23;58.82;
937 (s);8.56;3.73;51.00;507.97;517.20;2900.13;13.39;49.81;21.59;6.91;20.91;28.21;13.24;58.69;
947 (s);8.56;3.73;50.97;504.10;509.80;2900.08;13.39;49.79;21.62;6.90;20.92;28.20;13.24;58.77;
957 (s);8.56;3.73;51.00;501.18;509.62;2900.06;13.38;49.78;21.64;6.90;20.93;28.19;13.23;58.73;
967 (s);8.56;3.73;50.98;501.31;506.58;2899.96;13.38;49.75;21.63;6.89;20.94;28.18;13.22;58.63;
977 (s);8.56;3.73;50.98;503.48;509.76;2899.66;13.38;49.74;21.63;6.89;20.96;28.22;13.22;58.64;
987 (s);8.56;3.73;50.98;504.03;511.72;2899.67;13.38;49.74;21.65;6.91;20.97;28.20;13.22;58.59;
997 (s);8.56;3.73;50.99;503.09;510.12;2899.77;13.37;49.71;21.64;6.90;20.97;28.22;13.23;58.75;
1007 (s);8.56;3.73;51.00;503.54;509.81;2899.70;13.37;49.68;21.66;6.92;20.96;28.20;13.24;58.50;
1017 (s);8.56;3.73;51.00;505.50;512.03;2899.83;13.37;49.67;21.65;6.92;20.96;28.22;13.23;58.63;
1027 (s);8.56;3.74;50.99;505.97;511.75;2899.84;13.38;49.67;21.66;6.94;20.95;28.24;13.24;58.70;
1037 (s);8.56;3.74;50.99;508.37;515.63;2899.68;13.40;49.67;21.67;6.93;20.92;28.22;13.24;58.78;
1048 (s);8.56;3.74;50.98;507.12;509.84;2899.81;13.41;49.66;21.69;6.95;20.93;28.21;13.25;58.53;
1058 (s);8.56;3.74;51.33;501.04;509.09;2900.06;13.42;49.65;21.69;6.94;20.94;28.21;13.25;58.75;
1068 (s);8.56;3.74;51.00;505.87;512.99;2899.79;13.41;49.64;21.69;6.95;20.95;28.23;13.25;58.64;
1078 (s);8.56;3.74;51.00;502.37;510.77;2899.64;13.41;49.63;21.70;6.94;20.95;28.20;13.25;58.68;
1088 (s);8.56;3.74;50.98;504.35;507.54;2899.82;13.40;49.62;21.71;6.94;20.97;28.21;13.25;58.76;
1098 (s);8.56;3.74;50.98;507.08;511.58;2899.94;13.39;49.58;21.69;6.95;21.00;28.23;13.25;58.72;
1108 (s);8.56;3.74;50.98;507.26;510.20;2899.74;13.40;49.56;21.68;6.95;21.00;28.22;13.25;58.67;
1118 (s);8.57;3.74;50.98;507.25;509.63;2899.94;13.39;49.55;21.68;6.95;21.00;28.25;13.25;58.63;
1128 (s);8.57;3.74;50.98;506.22;512.05;2900.11;13.40;49.54;21.70;6.97;20.99;28.23;13.26;58.76;
1138 (s);8.56;3.74;51.00;505.21;507.21;2899.75;13.41;49.54;21.71;6.97;20.98;28.24;13.27;58.68;
1148 (s);8.57;3.74;50.97;502.83;509.64;2899.83;13.42;49.53;21.73;6.95;21.02;28.23;13.27;58.72;
1158 (s);8.57;3.74;50.99;504.17;510.11;2900.10;13.43;49.51;21.72;6.97;21.08;28.24;13.27;58.68;
1168 (s);8.57;3.74;50.99;505.61;512.42;2899.87;13.44;49.49;21.75;6.99;21.10;28.31;13.28;58.73;
1178 (s);8.57;3.74;50.98;504.78;512.17;2899.94;13.43;49.47;21.76;6.99;21.09;28.31;13.30;58.59;
1188 (s);8.57;3.74;50.99;506.50;511.87;2899.89;13.43;49.47;21.74;7.00;21.10;28.30;13.30;58.75;
1199 (s);8.58;3.74;50.99;507.85;509.60;2900.19;13.42;49.45;21.74;7.00;21.13;28.31;13.32;58.75;
1209 (s);8.58;3.75;51.00;506.61;511.42;2899.63;13.42;49.45;21.73;7.01;21.15;28.30;13.32;58.84;
1219 (s);8.58;3.75;49.78;504.74;512.16;2900.12;13.42;49.44;21.68;7.01;21.14;28.31;13.33;58.74;
1229 (s);8.58;3.74;49.57;507.40;512.76;2899.88;13.42;49.43;21.69;6.99;21.09;28.32;13.34;58.74;
1239 (s);8.58;3.74;49.57;504.53;507.28;2899.76;13.42;49.42;21.69;7.00;21.08;28.32;13.34;58.73;
1249 (s);8.58;3.74;49.56;506.30;511.01;2899.79;13.44;49.43;21.70;7.00;21.10;28.30;13.34;58.73;
1259 (s);8.59;3.74;49.57;507.51;510.58;2899.74;13.46;49.43;21.70;6.99;21.12;28.31;13.35;58.61;
1269 (s);8.59;3.75;49.55;506.56;511.60;2899.99;13.47;49.41;21.68;7.01;21.13;28.34;13.35;58.84;
1279 (s);8.59;3.75;49.54;507.19;510.99;2899.88;13.47;49.39;21.69;7.00;21.14;28.33;13.36;58.81;
1289 (s);8.59;3.74;49.56;505.55;511.24;2899.70;13.46;49.38;21.67;7.00;21.14;28.34;13.37;58.61;
1299 (s);8.59;3.74;49.56;507.44;510.62;2899.73;13.45;49.37;21.69;6.99;21.12;28.34;13.36;58.71;
1309 (s);8.59;3.75;49.55;507.95;513.43;2899.89;13.45;49.36;21.68;7.01;21.09;28.34;13.37;58.81;
1319 (s);8.59;3.74;49.55;502.77;510.23;2900.17;13.44;49.35;21.66;6.99;21.06;28.31;13.36;58.81;
1329 (s);8.59;3.74;49.55;508.65;510.57;2899.69;13.42;49.36;21.64;6.97;21.06;28.31;13.35;58.77;
1339 (s);8.59;3.74;49.56;507.96;506.54;2899.72;13.41;49.37;21.63;6.97;21.10;28.29;13.34;58.83;
1350 (s);8.59;3.74;49.57;503.23;508.99;2899.43;13.43;49.36;21.63;6.97;21.16;28.31;13.33;58.58;
1360 (s);8.59;3.74;50.75;509.59;509.81;2899.71;13.45;49.36;21.65;6.99;21.19;28.32;13.36;58.68;
1370 (s);8.60;3.75;50.74;504.14;507.91;2899.95;13.48;49.36;21.71;7.01;21.22;28.34;13.38;58.68;
